patient_id,recording_id,relative_path,duplicate_base,first_channel,second_channel,samples_compared,exactly_identical,numerically_allclose,pearson_correlation,maximum_absolute_difference,root_mean_square_difference
chb19,chb19_15,chb19/chb19_15.edf,-,--0,--4,76800,True,True,1.0,0.0,0.0
chb19,chb19_15,chb19/chb19_15.edf,-,--1,--2,76800,True,True,1.0,0.0,0.0
chb19,chb19_15,chb19/chb19_15.edf,-,--1,--3,76800,True,True,1.0,0.0,0.0
chb19,chb19_15,chb19/chb19_15.edf,-,--1,--4,76800,True,True,1.0,0.0,0.0
chb19,chb19_15,chb19/chb19_15.edf,-,--2,--3,76800,True,True,1.0,0.0,0.0
chb19,chb19_15,chb19/chb19_15.edf,-,--2,--4,76800,True,True,1.0,0.0,0.0
chb19,chb19_15,chb19/chb19_15.edf,-,--3,--4,76800,True,True,1.0,0.0,0.0
chb19,chb19_15,chb19/chb19_15.edf,T8-P8,T8-P8-0,T8-P8-1,76800,True,True,1.0,0.0,0.0
chb19,chb19_16,chb19/chb19_16.edf,-,--0,--1,76800,True,True,1.0,0.0,0.0
chb19,chb19_16,chb19/chb19_16.edf,-,--0,--2,76800,True,True,1.0,0.0,0.0
chb19,chb19_16,chb19/chb19_16.edf,-,--0,--3,76800,True,True,1.0,0.0,0.0
chb19,chb19_16,chb19/chb19_16.edf,-,--0,--4,76800,True,True,1.0,0.0,0.0
chb19,chb19_16,chb19/chb19_16.edf,-,--1,--2,76800,True,True,1.0,0.0,0.0
chb19,chb19_16,chb19/chb19_16.edf,-,--1,--3,76800,True,True,1.0,0.0,0.0
chb19,chb19_16,chb19/chb19_16.edf,-,--1,--4,76800,True,True,1.0,0.0,0.0
chb19,chb19_16,chb19/chb19_16.edf,-,--2,--3,76800,True,True,1.0,0.0,0.0
chb19,chb19_16,chb19/chb19_16.edf,-,--2,--4,76800,True,True,1.0,0.0,0.0
chb19,chb19_16,chb19/chb19_16.edf,-,--3,--4,76800,True,True,1.0,0.0,0.0
chb19,chb19_16,chb19/chb19_16.edf,T8-P8,T8-P8-0,T8-P8-1,76800,True,True,1.0,0.0,0.0
chb19,chb19_17,chb19/chb19_17.edf,-,--0,--1,76800,True,True,1.0,0.0,0.0
chb19,chb19_17,chb19/chb19_17.edf,-,--0,--2,76800,True,True,1.0,0.0,0.0
chb19,chb19_17,chb19/chb19_17.edf,-,--0,--3,76800,True,True,1.0,0.0,0.0
chb19,chb19_17,chb19/chb19_17.edf,-,--0,--4,76800,True,True,1.0,0.0,0.0
chb19,chb19_17,chb19/chb19_17.edf,-,--1,--2,76800,True,True,1.0,0.0,0.0
chb19,chb19_17,chb19/chb19_17.edf,-,--1,--3,76800,True,True,1.0,0.0,0.0
chb19,chb19_17,chb19/chb19_17.edf,-,--1,--4,76800,True,True,1.0,0.0,0.0
chb19,chb19_17,chb19/chb19_17.edf,-,--2,--3,76800,True,True,1.0,0.0,0.0
chb19,chb19_17,chb19/chb19_17.edf,-,--2,--4,76800,True,True,1.0,0.0,0.0
chb19,chb19_17,chb19/chb19_17.edf,-,--3,--4,76800,True,True,1.0,0.0,0.0
chb19,chb19_17,chb19/chb19_17.edf,T8-P8,T8-P8-0,T8-P8-1,76800,True,True,1.0,0.0,0.0
chb19,chb19_18,chb19/chb19_18.edf,-,--0,--1,76800,True,True,1.0,0.0,0.0
chb19,chb19_18,chb19/chb19_18.edf,-,--0,--2,76800,True,True,1.0,0.0,0.0
chb19,chb19_18,chb19/chb19_18.edf,-,--0,--3,76800,True,True,1.0,0.0,0.0
chb19,chb19_18,chb19/chb19_18.edf,-,--0,--4,76800,True,True,1.0,0.0,0.0
chb19,chb19_18,chb19/chb19_18.edf,-,--1,--2,76800,True,True,1.0,0.0,0.0
chb19,chb19_18,chb19/chb19_18.edf,-,--1,--3,76800,True,True,1.0,0.0,0.0
chb19,chb19_18,chb19/chb19_18.edf,-,--1,--4,76800,True,True,1.0,0.0,0.0
chb19,chb19_18,chb19/chb19_18.edf,-,--2,--3,76800,True,True,1.0,0.0,0.0
chb19,chb19_18,chb19/chb19_18.edf,-,--2,--4,76800,True,True,1.0,0.0,0.0
chb19,chb19_18,chb19/chb19_18.edf,-,--3,--4,76800,True,True,1.0,0.0,0.0
chb19,chb19_18,chb19/chb19_18.edf,T8-P8,T8-P8-0,T8-P8-1,76800,True,True,1.0,0.0,0.0
chb19,chb19_19,chb19/chb19_19.edf,-,--0,--1,76800,True,True,1.0,0.0,0.0
chb19,chb19_19,chb19/chb19_19.edf,-,--0,--2,76800,True,True,1.0,0.0,0.0
chb19,chb19_19,chb19/chb19_19.edf,-,--0,--3,76800,True,True,1.0,0.0,0.0
chb19,chb19_19,chb19/chb19_19.edf,-,--0,--4,76800,True,True,1.0,0.0,0.0
chb19,chb19_19,chb19/chb19_19.edf,-,--1,--2,76800,True,True,1.0,0.0,0.0
chb19,chb19_19,chb19/chb19_19.edf,-,--1,--3,76800,True,True,1.0,0.0,0.0
chb19,chb19_19,chb19/chb19_19.edf,-,--1,--4,76800,True,True,1.0,0.0,0.0
chb19,chb19_19,chb19/chb19_19.edf,-,--2,--3,76800,True,True,1.0,0.0,0.0
chb19,chb19_19,chb19/chb19_19.edf,-,--2,--4,76800,True,True,1.0,0.0,0.0
chb19,chb19_19,chb19/chb19_19.edf,-,--3,--4,76800,True,True,1.0,0.0,0.0
chb19,chb19_19,chb19/chb19_19.edf,T8-P8,T8-P8-0,T8-P8-1,76800,True,True,0.9999999999999999,0.0,0.0
chb19,chb19_20,chb19/chb19_20.edf,-,--0,--1,76800,True,True,1.0,0.0,0.0
chb19,chb19_20,chb19/chb19_20.edf,-,--0,--2,76800,True,True,1.0,0.0,0.0
chb19,chb19_20,chb19/chb19_20.edf,-,--0,--3,76800,True,True,1.0,0.0,0.0
chb19,chb19_20,chb19/chb19_20.edf,-,--0,--4,76800,True,True,1.0,0.0,0.0
chb19,chb19_20,chb19/chb19_20.edf,-,--1,--2,76800,True,True,1.0,0.0,0.0
chb19,chb19_20,chb19/chb19_20.edf,-,--1,--3,76800,True,True,1.0,0.0,0.0
chb19,chb19_20,chb19/chb19_20.edf,-,--1,--4,76800,True,True,1.0,0.0,0.0
chb19,chb19_20,chb19/chb19_20.edf,-,--2,--3,76800,True,True,1.0,0.0,0.0
chb19,chb19_20,chb19/chb19_20.edf,-,--2,--4,76800,True,True,1.0,0.0,0.0
chb19,chb19_20,chb19/chb19_20.edf,-,--3,--4,76800,True,True,1.0,0.0,0.0
chb19,chb19_20,chb19/chb19_20.edf,T8-P8,T8-P8-0,T8-P8-1,76800,True,True,1.0,0.0,0.0
chb19,chb19_21,chb19/chb19_21.edf,-,--0,--1,76800,True,True,1.0,0.0,0.0
chb19,chb19_21,chb19/chb19_21.edf,-,--0,--2,76800,True,True,1.0,0.0,0.0
chb19,chb19_21,chb19/chb19_21.edf,-,--0,--3,76800,True,True,1.0,0.0,0.0
chb19,chb19_21,chb19/chb19_21.edf,-,--0,--4,76800,True,True,1.0,0.0,0.0
chb19,chb19_21,chb19/chb19_21.edf,-,--1,--2,76800,True,True,1.0,0.0,0.0
chb19,chb19_21,chb19/chb19_21.edf,-,--1,--3,76800,True,True,1.0,0.0,0.0
chb19,chb19_21,chb19/chb19_21.edf,-,--1,--4,76800,True,True,1.0,0.0,0.0
chb19,chb19_21,chb19/chb19_21.edf,-,--2,--3,76800,True,True,1.0,0.0,0.0
chb19,chb19_21,chb19/chb19_21.edf,-,--2,--4,76800,True,True,1.0,0.0,0.0
chb19,chb19_21,chb19/chb19_21.edf,-,--3,--4,76800,True,True,1.0,0.0,0.0
chb19,chb19_21,chb19/chb19_21.edf,T8-P8,T8-P8-0,T8-P8-1,76800,True,True,1.0,0.0,0.0
chb19,chb19_22,chb19/chb19_22.edf,-,--0,--1,76800,True,True,1.0,0.0,0.0
chb19,chb19_22,chb19/chb19_22.edf,-,--0,--2,76800,True,True,1.0,0.0,0.0
chb19,chb19_22,chb19/chb19_22.edf,-,--0,--3,76800,True,True,1.0,0.0,0.0
chb19,chb19_22,chb19/chb19_22.edf,-,--0,--4,76800,True,True,1.0,0.0,0.0
chb19,chb19_22,chb19/chb19_22.edf,-,--1,--2,76800,True,True,1.0,0.0,0.0
chb19,chb19_22,chb19/chb19_22.edf,-,--1,--3,76800,True,True,1.0,0.0,0.0
chb19,chb19_22,chb19/chb19_22.edf,-,--1,--4,76800,True,True,1.0,0.0,0.0
chb19,chb19_22,chb19/chb19_22.edf,-,--2,--3,76800,True,True,1.0,0.0,0.0
chb19,chb19_22,chb19/chb19_22.edf,-,--2,--4,76800,True,True,1.0,0.0,0.0
chb19,chb19_22,chb19/chb19_22.edf,-,--3,--4,76800,True,True,1.0,0.0,0.0
chb19,chb19_22,chb19/chb19_22.edf,T8-P8,T8-P8-0,T8-P8-1,76800,True,True,1.0,0.0,0.0
chb19,chb19_23,chb19/chb19_23.edf,-,--0,--1,76800,True,True,1.0,0.0,0.0
chb19,chb19_23,chb19/chb19_23.edf,-,--0,--2,76800,True,True,1.0,0.0,0.0
chb19,chb19_23,chb19/chb19_23.edf,-,--0,--3,76800,True,True,1.0,0.0,0.0
chb19,chb19_23,chb19/chb19_23.edf,-,--0,--4,76800,True,True,1.0,0.0,0.0
chb19,chb19_23,chb19/chb19_23.edf,-,--1,--2,76800,True,True,1.0,0.0,0.0
chb19,chb19_23,chb19/chb19_23.edf,-,--1,--3,76800,True,True,1.0,0.0,0.0
chb19,chb19_23,chb19/chb19_23.edf,-,--1,--4,76800,True,True,1.0,0.0,0.0
chb19,chb19_23,chb19/chb19_23.edf,-,--2,--3,76800,True,True,1.0,0.0,0.0
chb19,chb19_23,chb19/chb19_23.edf,-,--2,--4,76800,True,True,1.0,0.0,0.0
chb19,chb19_23,chb19/chb19_23.edf,-,--3,--4,76800,True,True,1.0,0.0,0.0
chb19,chb19_23,chb19/chb19_23.edf,T8-P8,T8-P8-0,T8-P8-1,76800,True,True,1.0,0.0,0.0
chb19,chb19_24,chb19/chb19_24.edf,-,--0,--1,76800,True,True,1.0,0.0,0.0
chb19,chb19_24,chb19/chb19_24.edf,-,--0,--2,76800,True,True,1.0,0.0,0.0
chb19,chb19_24,chb19/chb19_24.edf,-,--0,--3,76800,True,True,1.0,0.0,0.0
chb19,chb19_24,chb19/chb19_24.edf,-,--0,--4,76800,True,True,1.0,0.0,0.0
chb19,chb19_24,chb19/chb19_24.edf,-,--1,--2,76800,True,True,1.0,0.0,0.0
chb19,chb19_24,chb19/chb19_24.edf,-,--1,--3,76800,True,True,1.0,0.0,0.0
chb19,chb19_24,chb19/chb19_24.edf,-,--1,--4,76800,True,True,1.0,0.0,0.0
chb19,chb19_24,chb19/chb19_24.edf,-,--2,--3,76800,True,True,1.0,0.0,0.0
chb19,chb19_24,chb19/chb19_24.edf,-,--2,--4,76800,True,True,1.0,0.0,0.0
chb19,chb19_24,chb19/chb19_24.edf,-,--3,--4,76800,True,True,1.0,0.0,0.0
chb19,chb19_24,chb19/chb19_24.edf,T8-P8,T8-P8-0,T8-P8-1,76800,True,True,1.0,0.0,0.0
chb19,chb19_25,chb19/chb19_25.edf,-,--0,--1,76800,True,True,1.0,0.0,0.0
chb19,chb19_25,chb19/chb19_25.edf,-,--0,--2,76800,True,True,1.0,0.0,0.0
chb19,chb19_25,chb19/chb19_25.edf,-,--0,--3,76800,True,True,1.0,0.0,0.0
chb19,chb19_25,chb19/chb19_25.edf,-,--0,--4,76800,True,True,1.0,0.0,0.0
chb19,chb19_25,chb19/chb19_25.edf,-,--1,--2,76800,True,True,1.0,0.0,0.0
chb19,chb19_25,chb19/chb19_25.edf,-,--1,--3,76800,True,True,1.0,0.0,0.0
chb19,chb19_25,chb19/chb19_25.edf,-,--1,--4,76800,True,True,1.0,0.0,0.0
chb19,chb19_25,chb19/chb19_25.edf,-,--2,--3,76800,True,True,1.0,0.0,0.0
chb19,chb19_25,chb19/chb19_25.edf,-,--2,--4,76800,True,True,1.0,0.0,0.0
chb19,chb19_25,chb19/chb19_25.edf,-,--3,--4,76800,True,True,1.0,0.0,0.0
chb19,chb19_25,chb19/chb19_25.edf,T8-P8,T8-P8-0,T8-P8-1,76800,True,True,1.0,0.0,0.0
chb19,chb19_26,chb19/chb19_26.edf,-,--0,--1,76800,True,True,1.0,0.0,0.0
chb19,chb19_26,chb19/chb19_26.edf,-,--0,--2,76800,True,True,1.0,0.0,0.0
chb19,chb19_26,chb19/chb19_26.edf,-,--0,--3,76800,True,True,1.0,0.0,0.0
chb19,chb19_26,chb19/chb19_26.edf,-,--0,--4,76800,True,True,1.0,0.0,0.0
chb19,chb19_26,chb19/chb19_26.edf,-,--1,--2,76800,True,True,1.0,0.0,0.0
chb19,chb19_26,chb19/chb19_26.edf,-,--1,--3,76800,True,True,1.0,0.0,0.0
chb19,chb19_26,chb19/chb19_26.edf,-,--1,--4,76800,True,True,1.0,0.0,0.0
chb19,chb19_26,chb19/chb19_26.edf,-,--2,--3,76800,True,True,1.0,0.0,0.0
chb19,chb19_26,chb19/chb19_26.edf,-,--2,--4,76800,True,True,1.0,0.0,0.0
chb19,chb19_26,chb19/chb19_26.edf,-,--3,--4,76800,True,True,1.0,0.0,0.0
chb19,chb19_26,chb19/chb19_26.edf,T8-P8,T8-P8-0,T8-P8-1,76800,True,True,1.0,0.0,0.0
chb19,chb19_27,chb19/chb19_27.edf,-,--0,--1,76800,True,True,1.0,0.0,0.0
chb19,chb19_27,chb19/chb19_27.edf,-,--0,--2,76800,True,True,1.0,0.0,0.0
chb19,chb19_27,chb19/chb19_27.edf,-,--0,--3,76800,True,True,1.0,0.0,0.0
chb19,chb19_27,chb19/chb19_27.edf,-,--0,--4,76800,True,True,1.0,0.0,0.0
chb19,chb19_27,chb19/chb19_27.edf,-,--1,--2,76800,True,True,1.0,0.0,0.0
chb19,chb19_27,chb19/chb19_27.edf,-,--1,--3,76800,True,True,1.0,0.0,0.0
chb19,chb19_27,chb19/chb19_27.edf,-,--1,--4,76800,True,True,1.0,0.0,0.0
chb19,chb19_27,chb19/chb19_27.edf,-,--2,--3,76800,True,True,1.0,0.0,0.0
chb19,chb19_27,chb19/chb19_27.edf,-,--2,--4,76800,True,True,1.0,0.0,0.0
chb19,chb19_27,chb19/chb19_27.edf,-,--3,--4,76800,True,True,1.0,0.0,0.0
chb19,chb19_27,chb19/chb19_27.edf,T8-P8,T8-P8-0,T8-P8-1,76800,True,True,1.0,0.0,0.0
chb19,chb19_28,chb19/chb19_28.edf,-,--0,--1,76800,True,True,1.0,0.0,0.0
chb19,chb19_28,chb19/chb19_28.edf,-,--0,--2,76800,True,True,1.0,0.0,0.0
chb19,chb19_28,chb19/chb19_28.edf,-,--0,--3,76800,True,True,1.0,0.0,0.0
chb19,chb19_28,chb19/chb19_28.edf,-,--0,--4,76800,True,True,1.0,0.0,0.0
chb19,chb19_28,chb19/chb19_28.edf,-,--1,--2,76800,True,True,1.0,0.0,0.0
chb19,chb19_28,chb19/chb19_28.edf,-,--1,--3,76800,True,True,1.0,0.0,0.0
chb19,chb19_28,chb19/chb19_28.edf,-,--1,--4,76800,True,True,1.0,0.0,0.0
chb19,chb19_28,chb19/chb19_28.edf,-,--2,--3,76800,True,True,1.0,0.0,0.0
chb19,chb19_28,chb19/chb19_28.edf,-,--2,--4,76800,True,True,1.0,0.0,0.0
chb19,chb19_28,chb19/chb19_28.edf,-,--3,--4,76800,True,True,1.0,0.0,0.0
chb19,chb19_28,chb19/chb19_28.edf,T8-P8,T8-P8-0,T8-P8-1,76800,True,True,0.9999999999999998,0.0,0.0
chb19,chb19_29,chb19/chb19_29.edf,-,--0,--1,76800,True,True,1.0,0.0,0.0
chb19,chb19_29,chb19/chb19_29.edf,-,--0,--2,76800,True,True,1.0,0.0,0.0
chb19,chb19_29,chb19/chb19_29.edf,-,--0,--3,76800,True,True,1.0,0.0,0.0
chb19,chb19_29,chb19/chb19_29.edf,-,--0,--4,76800,True,True,1.0,0.0,0.0
chb19,chb19_29,chb19/chb19_29.edf,-,--1,--2,76800,True,True,1.0,0.0,0.0
chb19,chb19_29,chb19/chb19_29.edf,-,--1,--3,76800,True,True,1.0,0.0,0.0
chb19,chb19_29,chb19/chb19_29.edf,-,--1,--4,76800,True,True,1.0,0.0,0.0
chb19,chb19_29,chb19/chb19_29.edf,-,--2,--3,76800,True,True,1.0,0.0,0.0
chb19,chb19_29,chb19/chb19_29.edf,-,--2,--4,76800,True,True,1.0,0.0,0.0
chb19,chb19_29,chb19/chb19_29.edf,-,--3,--4,76800,True,True,1.0,0.0,0.0
chb19,chb19_29,chb19/chb19_29.edf,T8-P8,T8-P8-0,T8-P8-1,76800,True,True,1.0,0.0,0.0
chb19,chb19_30,chb19/chb19_30.edf,-,--0,--1,76800,True,True,1.0,0.0,0.0
chb19,chb19_30,chb19/chb19_30.edf,-,--0,--2,76800,True,True,1.0,0.0,0.0
chb19,chb19_30,chb19/chb19_30.edf,-,--0,--3,76800,True,True,1.0,0.0,0.0
chb19,chb19_30,chb19/chb19_30.edf,-,--0,--4,76800,True,True,1.0,0.0,0.0
chb19,chb19_30,chb19/chb19_30.edf,-,--1,--2,76800,True,True,1.0,0.0,0.0
chb19,chb19_30,chb19/chb19_30.edf,-,--1,--3,76800,True,True,1.0,0.0,0.0
chb19,chb19_30,chb19/chb19_30.edf,-,--1,--4,76800,True,True,1.0,0.0,0.0
chb19,chb19_30,chb19/chb19_30.edf,-,--2,--3,76800,True,True,1.0,0.0,0.0
chb19,chb19_30,chb19/chb19_30.edf,-,--2,--4,76800,True,True,1.0,0.0,0.0
chb19,chb19_30,chb19/chb19_30.edf,-,--3,--4,76800,True,True,1.0,0.0,0.0
chb19,chb19_30,chb19/chb19_30.edf,T8-P8,T8-P8-0,T8-P8-1,76800,True,True,1.0,0.0,0.0
chb20,chb20_01,chb20/chb20_01.edf,.,.-0,.-1,76800,True,True,1.0,0.0,0.0
chb20,chb20_01,chb20/chb20_01.edf,.,.-0,.-2,76800,True,True,1.0,0.0,0.0
chb20,chb20_01,chb20/chb20_01.edf,.,.-0,.-3,76800,True,True,1.0,0.0,0.0
chb20,chb20_01,chb20/chb20_01.edf,.,.-0,.-4,76800,True,True,1.0,0.0,0.0
chb20,chb20_01,chb20/chb20_01.edf,.,.-1,.-2,76800,True,True,1.0,0.0,0.0
chb20,chb20_01,chb20/chb20_01.edf,.,.-1,.-3,76800,True,True,1.0,0.0,0.0
chb20,chb20_01,chb20/chb20_01.edf,.,.-1,.-4,76800,True,True,1.0,0.0,0.0
chb20,chb20_01,chb20/chb20_01.edf,.,.-2,.-3,76800,True,True,1.0,0.0,0.0
chb20,chb20_01,chb20/chb20_01.edf,.,.-2,.-4,76800,True,True,1.0,0.0,0.0
chb20,chb20_01,chb20/chb20_01.edf,.,.-3,.-4,76800,True,True,1.0,0.0,0.0
chb20,chb20_01,chb20/chb20_01.edf,T8-P8,T8-P8-0,T8-P8-1,76800,True,True,0.9999999999999998,0.0,0.0
chb20,chb20_02,chb20/chb20_02.edf,.,.-0,.-1,76800,True,True,1.0,0.0,0.0
chb20,chb20_02,chb20/chb20_02.edf,.,.-0,.-2,76800,True,True,1.0,0.0,0.0
chb20,chb20_02,chb20/chb20_02.edf,.,.-0,.-3,76800,True,True,1.0,0.0,0.0
chb20,chb20_02,chb20/chb20_02.edf,.,.-0,.-4,76800,True,True,1.0,0.0,0.0
chb20,chb20_02,chb20/chb20_02.edf,.,.-1,.-2,76800,True,True,1.0,0.0,0.0
chb20,chb20_02,chb20/chb20_02.edf,.,.-1,.-3,76800,True,True,1.0,0.0,0.0
chb20,chb20_02,chb20/chb20_02.edf,.,.-1,.-4,76800,True,True,1.0,0.0,0.0
chb20,chb20_02,chb20/chb20_02.edf,.,.-2,.-3,76800,True,True,1.0,0.0,0.0
chb20,chb20_02,chb20/chb20_02.edf,.,.-2,.-4,76800,True,True,1.0,0.0,0.0
chb20,chb20_02,chb20/chb20_02.edf,.,.-3,.-4,76800,True,True,1.0,0.0,0.0
chb20,chb20_02,chb20/chb20_02.edf,T8-P8,T8-P8-0,T8-P8-1,76800,True,True,1.0,0.0,0.0
chb20,chb20_03,chb20/chb20_03.edf,.,.-0,.-1,76800,True,True,1.0,0.0,0.0
chb20,chb20_03,chb20/chb20_03.edf,.,.-0,.-2,76800,True,True,1.0,0.0,0.0
chb20,chb20_03,chb20/chb20_03.edf,.,.-0,.-3,76800,True,True,1.0,0.0,0.0
chb20,chb20_03,chb20/chb20_03.edf,.,.-0,.-4,76800,True,True,1.0,0.0,0.0
chb20,chb20_03,chb20/chb20_03.edf,.,.-1,.-2,76800,True,True,1.0,0.0,0.0
chb20,chb20_03,chb20/chb20_03.edf,.,.-1,.-3,76800,True,True,1.0,0.0,0.0
chb20,chb20_03,chb20/chb20_03.edf,.,.-1,.-4,76800,True,True,1.0,0.0,0.0
chb20,chb20_03,chb20/chb20_03.edf,.,.-2,.-3,76800,True,True,1.0,0.0,0.0
chb20,chb20_03,chb20/chb20_03.edf,.,.-2,.-4,76800,True,True,1.0,0.0,0.0
chb20,chb20_03,chb20/chb20_03.edf,.,.-3,.-4,76800,True,True,1.0,0.0,0.0
chb20,chb20_03,chb20/chb20_03.edf,T8-P8,T8-P8-0,T8-P8-1,76800,True,True,1.0,0.0,0.0
chb20,chb20_04,chb20/chb20_04.edf,.,.-0,.-1,76800,True,True,1.0,0.0,0.0
chb20,chb20_04,chb20/chb20_04.edf,.,.-0,.-2,76800,True,True,1.0,0.0,0.0
chb20,chb20_04,chb20/chb20_04.edf,.,.-0,.-3,76800,True,True,1.0,0.0,0.0
chb20,chb20_04,chb20/chb20_04.edf,.,.-0,.-4,76800,True,True,1.0,0.0,0.0
chb20,chb20_04,chb20/chb20_04.edf,.,.-1,.-2,76800,True,True,1.0,0.0,0.0
chb20,chb20_04,chb20/chb20_04.edf,.,.-1,.-3,76800,True,True,1.0,0.0,0.0
chb20,chb20_04,chb20/chb20_04.edf,.,.-1,.-4,76800,True,True,1.0,0.0,0.0
chb20,chb20_04,chb20/chb20_04.edf,.,.-2,.-3,76800,True,True,1.0,0.0,0.0
chb20,chb20_04,chb20/chb20_04.edf,.,.-2,.-4,76800,True,True,1.0,0.0,0.0
chb20,chb20_04,chb20/chb20_04.edf,.,.-3,.-4,76800,True,True,1.0,0.0,0.0
chb20,chb20_04,chb20/chb20_04.edf,T8-P8,T8-P8-0,T8-P8-1,76800,True,True,1.0,0.0,0.0
chb20,chb20_05,chb20/chb20_05.edf,.,.-0,.-1,76800,True,True,1.0,0.0,0.0
chb20,chb20_05,chb20/chb20_05.edf,.,.-0,.-2,76800,True,True,1.0,0.0,0.0
chb20,chb20_05,chb20/chb20_05.edf,.,.-0,.-3,76800,True,True,1.0,0.0,0.0
chb20,chb20_05,chb20/chb20_05.edf,.,.-0,.-4,76800,True,True,1.0,0.0,0.0
chb20,chb20_05,chb20/chb20_05.edf,.,.-1,.-2,76800,True,True,1.0,0.0,0.0
chb20,chb20_05,chb20/chb20_05.edf,.,.-1,.-3,76800,True,True,1.0,0.0,0.0
chb20,chb20_05,chb20/chb20_05.edf,.,.-1,.-4,76800,True,True,1.0,0.0,0.0
chb20,chb20_05,chb20/chb20_05.edf,.,.-2,.-3,76800,True,True,1.0,0.0,0.0
chb20,chb20_05,chb20/chb20_05.edf,.,.-2,.-4,76800,True,True,1.0,0.0,0.0
chb20,chb20_05,chb20/chb20_05.edf,.,.-3,.-4,76800,True,True,1.0,0.0,0.0
chb20,chb20_05,chb20/chb20_05.edf,T8-P8,T8-P8-0,T8-P8-1,76800,True,True,1.0,0.0,0.0
chb20,chb20_06,chb20/chb20_06.edf,.,.-0,.-1,76800,True,True,1.0,0.0,0.0
chb20,chb20_06,chb20/chb20_06.edf,.,.-0,.-2,76800,True,True,1.0,0.0,0.0
chb20,chb20_06,chb20/chb20_06.edf,.,.-0,.-3,76800,True,True,1.0,0.0,0.0
chb20,chb20_06,chb20/chb20_06.edf,.,.-0,.-4,76800,True,True,1.0,0.0,0.0
chb20,chb20_06,chb20/chb20_06.edf,.,.-1,.-2,76800,True,True,1.0,0.0,0.0
chb20,chb20_06,chb20/chb20_06.edf,.,.-1,.-3,76800,True,True,1.0,0.0,0.0
chb20,chb20_06,chb20/chb20_06.edf,.,.-1,.-4,76800,True,True,1.0,0.0,0.0
chb20,chb20_06,chb20/chb20_06.edf,.,.-2,.-3,76800,True,True,1.0,0.0,0.0
chb20,chb20_06,chb20/chb20_06.edf,.,.-2,.-4,76800,True,True,1.0,0.0,0.0
chb20,chb20_06,chb20/chb20_06.edf,.,.-3,.-4,76800,True,True,1.0,0.0,0.0
chb20,chb20_06,chb20/chb20_06.edf,T8-P8,T8-P8-0,T8-P8-1,76800,True,True,0.9999999999999998,0.0,0.0
chb20,chb20_07,chb20/chb20_07.edf,.,.-0,.-1,76800,True,True,1.0,0.0,0.0
chb20,chb20_07,chb20/chb20_07.edf,.,.-0,.-2,76800,True,True,1.0,0.0,0.0
chb20,chb20_07,chb20/chb20_07.edf,.,.-0,.-3,76800,True,True,1.0,0.0,0.0
chb20,chb20_07,chb20/chb20_07.edf,.,.-0,.-4,76800,True,True,1.0,0.0,0.0
chb20,chb20_07,chb20/chb20_07.edf,.,.-1,.-2,76800,True,True,1.0,0.0,0.0
chb20,chb20_07,chb20/chb20_07.edf,.,.-1,.-3,76800,True,True,1.0,0.0,0.0
chb20,chb20_07,chb20/chb20_07.edf,.,.-1,.-4,76800,True,True,1.0,0.0,0.0
chb20,chb20_07,chb20/chb20_07.edf,.,.-2,.-3,76800,True,True,1.0,0.0,0.0
chb20,chb20_07,chb20/chb20_07.edf,.,.-2,.-4,76800,True,True,1.0,0.0,0.0
chb20,chb20_07,chb20/chb20_07.edf,.,.-3,.-4,76800,True,True,1.0,0.0,0.0
chb20,chb20_07,chb20/chb20_07.edf,T8-P8,T8-P8-0,T8-P8-1,76800,True,True,1.0,0.0,0.0
chb20,chb20_08,chb20/chb20_08.edf,.,.-0,.-1,76800,True,True,1.0,0.0,0.0
chb20,chb20_08,chb20/chb20_08.edf,.,.-0,.-2,76800,True,True,1.0,0.0,0.0
chb20,chb20_08,chb20/chb20_08.edf,.,.-0,.-3,76800,True,True,1.0,0.0,0.0
chb20,chb20_08,chb20/chb20_08.edf,.,.-0,.-4,76800,True,True,1.0,0.0,0.0
chb20,chb20_08,chb20/chb20_08.edf,.,.-1,.-2,76800,True,True,1.0,0.0,0.0
chb20,chb20_08,chb20/chb20_08.edf,.,.-1,.-3,76800,True,True,1.0,0.0,0.0
chb20,chb20_08,chb20/chb20_08.edf,.,.-1,.-4,76800,True,True,1.0,0.0,0.0
chb20,chb20_08,chb20/chb20_08.edf,.,.-2,.-3,76800,True,True,1.0,0.0,0.0
chb20,chb20_08,chb20/chb20_08.edf,.,.-2,.-4,76800,True,True,1.0,0.0,0.0
chb20,chb20_08,chb20/chb20_08.edf,.,.-3,.-4,76800,True,True,1.0,0.0,0.0
chb20,chb20_08,chb20/chb20_08.edf,T8-P8,T8-P8-0,T8-P8-1,76800,True,True,1.0,0.0,0.0
chb20,chb20_11,chb20/chb20_11.edf,.,.-0,.-1,76800,True,True,1.0,0.0,0.0
chb20,chb20_11,chb20/chb20_11.edf,.,.-0,.-2,76800,True,True,1.0,0.0,0.0
chb20,chb20_11,chb20/chb20_11.edf,.,.-0,.-3,76800,True,True,1.0,0.0,0.0
chb20,chb20_11,chb20/chb20_11.edf,.,.-0,.-4,76800,True,True,1.0,0.0,0.0
chb20,chb20_11,chb20/chb20_11.edf,.,.-1,.-2,76800,True,True,1.0,0.0,0.0
chb20,chb20_11,chb20/chb20_11.edf,.,.-1,.-3,76800,True,True,1.0,0.0,0.0
