case_id,recording_id,channel_index,original_channel_name,canonical_channel_name
chb20,chb20_15,10,FZ-CZ,FZ-CZ
chb20,chb20_15,11,CZ-PZ,CZ-PZ
chb20,chb20_15,12,.-2,.-2
chb20,chb20_15,13,FP2-F4,FP2-F4
chb20,chb20_15,14,F4-C4,F4-C4
chb20,chb20_15,15,C4-P4,C4-P4
chb20,chb20_15,16,P4-O2,P4-O2
chb20,chb20_15,17,.-3,.-3
chb20,chb20_15,18,FP2-F8,FP2-F8
chb20,chb20_15,19,F8-T8,F8-T8
chb20,chb20_15,20,T8-P8-0,T8-P8-0
chb20,chb20_15,21,P8-O2,P8-O2
chb20,chb20_15,22,.-4,.-4
chb20,chb20_15,23,P7-T7,P7-T7
chb20,chb20_15,24,T7-FT9,T7-FT9
chb20,chb20_15,25,FT9-FT10,FT9-FT10
chb20,chb20_15,26,FT10-T8,FT10-T8
chb20,chb20_15,27,T8-P8-1,T8-P8-1
chb20,chb20_16,0,FP1-F7,FP1-F7
chb20,chb20_16,1,F7-T7,F7-T7
chb20,chb20_16,2,T7-P7,T7-P7
chb20,chb20_16,3,P7-O1,P7-O1
chb20,chb20_16,4,.-0,.-0
chb20,chb20_16,5,FP1-F3,FP1-F3
chb20,chb20_16,6,F3-C3,F3-C3
chb20,chb20_16,7,C3-P3,C3-P3
chb20,chb20_16,8,P3-O1,P3-O1
chb20,chb20_16,9,.-1,.-1
chb20,chb20_16,10,FZ-CZ,FZ-CZ
chb20,chb20_16,11,CZ-PZ,CZ-PZ
chb20,chb20_16,12,.-2,.-2
chb20,chb20_16,13,FP2-F4,FP2-F4
chb20,chb20_16,14,F4-C4,F4-C4
chb20,chb20_16,15,C4-P4,C4-P4
chb20,chb20_16,16,P4-O2,P4-O2
chb20,chb20_16,17,.-3,.-3
chb20,chb20_16,18,FP2-F8,FP2-F8
chb20,chb20_16,19,F8-T8,F8-T8
chb20,chb20_16,20,T8-P8-0,T8-P8-0
chb20,chb20_16,21,P8-O2,P8-O2
chb20,chb20_16,22,.-4,.-4
chb20,chb20_16,23,P7-T7,P7-T7
chb20,chb20_16,24,T7-FT9,T7-FT9
chb20,chb20_16,25,FT9-FT10,FT9-FT10
chb20,chb20_16,26,FT10-T8,FT10-T8
chb20,chb20_16,27,T8-P8-1,T8-P8-1
chb20,chb20_17,0,FP1-F7,FP1-F7
chb20,chb20_17,1,F7-T7,F7-T7
chb20,chb20_17,2,T7-P7,T7-P7
chb20,chb20_17,3,P7-O1,P7-O1
chb20,chb20_17,4,.-0,.-0
chb20,chb20_17,5,FP1-F3,FP1-F3
chb20,chb20_17,6,F3-C3,F3-C3
chb20,chb20_17,7,C3-P3,C3-P3
chb20,chb20_17,8,P3-O1,P3-O1
chb20,chb20_17,9,.-1,.-1
chb20,chb20_17,10,FZ-CZ,FZ-CZ
chb20,chb20_17,11,CZ-PZ,CZ-PZ
chb20,chb20_17,12,.-2,.-2
chb20,chb20_17,13,FP2-F4,FP2-F4
chb20,chb20_17,14,F4-C4,F4-C4
chb20,chb20_17,15,C4-P4,C4-P4
chb20,chb20_17,16,P4-O2,P4-O2
chb20,chb20_17,17,.-3,.-3
chb20,chb20_17,18,FP2-F8,FP2-F8
chb20,chb20_17,19,F8-T8,F8-T8
chb20,chb20_17,20,T8-P8-0,T8-P8-0
chb20,chb20_17,21,P8-O2,P8-O2
chb20,chb20_17,22,.-4,.-4
chb20,chb20_17,23,P7-T7,P7-T7
chb20,chb20_17,24,T7-FT9,T7-FT9
chb20,chb20_17,25,FT9-FT10,FT9-FT10
chb20,chb20_17,26,FT10-T8,FT10-T8
chb20,chb20_17,27,T8-P8-1,T8-P8-1
chb20,chb20_21,0,FP1-F7,FP1-F7
chb20,chb20_21,1,F7-T7,F7-T7
chb20,chb20_21,2,T7-P7,T7-P7
chb20,chb20_21,3,P7-O1,P7-O1
chb20,chb20_21,4,.-0,.-0
chb20,chb20_21,5,FP1-F3,FP1-F3
chb20,chb20_21,6,F3-C3,F3-C3
chb20,chb20_21,7,C3-P3,C3-P3
chb20,chb20_21,8,P3-O1,P3-O1
chb20,chb20_21,9,.-1,.-1
chb20,chb20_21,10,FZ-CZ,FZ-CZ
chb20,chb20_21,11,CZ-PZ,CZ-PZ
chb20,chb20_21,12,.-2,.-2
chb20,chb20_21,13,FP2-F4,FP2-F4
chb20,chb20_21,14,F4-C4,F4-C4
chb20,chb20_21,15,C4-P4,C4-P4
chb20,chb20_21,16,P4-O2,P4-O2
chb20,chb20_21,17,.-3,.-3
chb20,chb20_21,18,FP2-F8,FP2-F8
chb20,chb20_21,19,F8-T8,F8-T8
chb20,chb20_21,20,T8-P8-0,T8-P8-0
chb20,chb20_21,21,P8-O2,P8-O2
chb20,chb20_21,22,.-4,.-4
chb20,chb20_21,23,P7-T7,P7-T7
chb20,chb20_21,24,T7-FT9,T7-FT9
chb20,chb20_21,25,FT9-FT10,FT9-FT10
chb20,chb20_21,26,FT10-T8,FT10-T8
chb20,chb20_21,27,T8-P8-1,T8-P8-1
chb20,chb20_22,0,FP1-F7,FP1-F7
chb20,chb20_22,1,F7-T7,F7-T7
chb20,chb20_22,2,T7-P7,T7-P7
chb20,chb20_22,3,P7-O1,P7-O1
chb20,chb20_22,4,.-0,.-0
chb20,chb20_22,5,FP1-F3,FP1-F3
chb20,chb20_22,6,F3-C3,F3-C3
chb20,chb20_22,7,C3-P3,C3-P3
chb20,chb20_22,8,P3-O1,P3-O1
chb20,chb20_22,9,.-1,.-1
chb20,chb20_22,10,FZ-CZ,FZ-CZ
chb20,chb20_22,11,CZ-PZ,CZ-PZ
chb20,chb20_22,12,.-2,.-2
chb20,chb20_22,13,FP2-F4,FP2-F4
chb20,chb20_22,14,F4-C4,F4-C4
chb20,chb20_22,15,C4-P4,C4-P4
chb20,chb20_22,16,P4-O2,P4-O2
chb20,chb20_22,17,.-3,.-3
chb20,chb20_22,18,FP2-F8,FP2-F8
chb20,chb20_22,19,F8-T8,F8-T8
chb20,chb20_22,20,T8-P8-0,T8-P8-0
chb20,chb20_22,21,P8-O2,P8-O2
chb20,chb20_22,22,.-4,.-4
chb20,chb20_22,23,P7-T7,P7-T7
chb20,chb20_22,24,T7-FT9,T7-FT9
chb20,chb20_22,25,FT9-FT10,FT9-FT10
chb20,chb20_22,26,FT10-T8,FT10-T8
chb20,chb20_22,27,T8-P8-1,T8-P8-1
chb20,chb20_23,0,FP1-F7,FP1-F7
chb20,chb20_23,1,F7-T7,F7-T7
chb20,chb20_23,2,T7-P7,T7-P7
chb20,chb20_23,3,P7-O1,P7-O1
chb20,chb20_23,4,.-0,.-0
chb20,chb20_23,5,FP1-F3,FP1-F3
chb20,chb20_23,6,F3-C3,F3-C3
chb20,chb20_23,7,C3-P3,C3-P3
chb20,chb20_23,8,P3-O1,P3-O1
chb20,chb20_23,9,.-1,.-1
chb20,chb20_23,10,FZ-CZ,FZ-CZ
chb20,chb20_23,11,CZ-PZ,CZ-PZ
chb20,chb20_23,12,.-2,.-2
chb20,chb20_23,13,FP2-F4,FP2-F4
chb20,chb20_23,14,F4-C4,F4-C4
chb20,chb20_23,15,C4-P4,C4-P4
chb20,chb20_23,16,P4-O2,P4-O2
chb20,chb20_23,17,.-3,.-3
chb20,chb20_23,18,FP2-F8,FP2-F8
chb20,chb20_23,19,F8-T8,F8-T8
chb20,chb20_23,20,T8-P8-0,T8-P8-0
chb20,chb20_23,21,P8-O2,P8-O2
chb20,chb20_23,22,.-4,.-4
chb20,chb20_23,23,P7-T7,P7-T7
chb20,chb20_23,24,T7-FT9,T7-FT9
chb20,chb20_23,25,FT9-FT10,FT9-FT10
chb20,chb20_23,26,FT10-T8,FT10-T8
chb20,chb20_23,27,T8-P8-1,T8-P8-1
chb20,chb20_25,0,FP1-F7,FP1-F7
chb20,chb20_25,1,F7-T7,F7-T7
chb20,chb20_25,2,T7-P7,T7-P7
chb20,chb20_25,3,P7-O1,P7-O1
chb20,chb20_25,4,.-0,.-0
chb20,chb20_25,5,FP1-F3,FP1-F3
chb20,chb20_25,6,F3-C3,F3-C3
chb20,chb20_25,7,C3-P3,C3-P3
chb20,chb20_25,8,P3-O1,P3-O1
chb20,chb20_25,9,.-1,.-1
chb20,chb20_25,10,FZ-CZ,FZ-CZ
chb20,chb20_25,11,CZ-PZ,CZ-PZ
chb20,chb20_25,12,.-2,.-2
chb20,chb20_25,13,FP2-F4,FP2-F4
chb20,chb20_25,14,F4-C4,F4-C4
chb20,chb20_25,15,C4-P4,C4-P4
chb20,chb20_25,16,P4-O2,P4-O2
chb20,chb20_25,17,.-3,.-3
chb20,chb20_25,18,FP2-F8,FP2-F8
chb20,chb20_25,19,F8-T8,F8-T8
chb20,chb20_25,20,T8-P8-0,T8-P8-0
chb20,chb20_25,21,P8-O2,P8-O2
chb20,chb20_25,22,.-4,.-4
chb20,chb20_25,23,P7-T7,P7-T7
chb20,chb20_25,24,T7-FT9,T7-FT9
chb20,chb20_25,25,FT9-FT10,FT9-FT10
chb20,chb20_25,26,FT10-T8,FT10-T8
chb20,chb20_25,27,T8-P8-1,T8-P8-1
chb20,chb20_26,0,FP1-F7,FP1-F7
chb20,chb20_26,1,F7-T7,F7-T7
chb20,chb20_26,2,T7-P7,T7-P7
chb20,chb20_26,3,P7-O1,P7-O1
chb20,chb20_26,4,.-0,.-0
chb20,chb20_26,5,FP1-F3,FP1-F3
chb20,chb20_26,6,F3-C3,F3-C3
chb20,chb20_26,7,C3-P3,C3-P3
chb20,chb20_26,8,P3-O1,P3-O1
chb20,chb20_26,9,.-1,.-1
chb20,chb20_26,10,FZ-CZ,FZ-CZ
chb20,chb20_26,11,CZ-PZ,CZ-PZ
chb20,chb20_26,12,.-2,.-2
chb20,chb20_26,13,FP2-F4,FP2-F4
chb20,chb20_26,14,F4-C4,F4-C4
chb20,chb20_26,15,C4-P4,C4-P4
chb20,chb20_26,16,P4-O2,P4-O2
chb20,chb20_26,17,.-3,.-3
chb20,chb20_26,18,FP2-F8,FP2-F8
chb20,chb20_26,19,F8-T8,F8-T8
chb20,chb20_26,20,T8-P8-0,T8-P8-0
chb20,chb20_26,21,P8-O2,P8-O2
chb20,chb20_26,22,.-4,.-4
chb20,chb20_26,23,P7-T7,P7-T7
chb20,chb20_26,24,T7-FT9,T7-FT9
chb20,chb20_26,25,FT9-FT10,FT9-FT10
chb20,chb20_26,26,FT10-T8,FT10-T8
chb20,chb20_26,27,T8-P8-1,T8-P8-1
chb20,chb20_27,0,FP1-F7,FP1-F7
chb20,chb20_27,1,F7-T7,F7-T7
chb20,chb20_27,2,T7-P7,T7-P7
chb20,chb20_27,3,P7-O1,P7-O1
chb20,chb20_27,4,.-0,.-0
chb20,chb20_27,5,FP1-F3,FP1-F3
chb20,chb20_27,6,F3-C3,F3-C3
chb20,chb20_27,7,C3-P3,C3-P3
chb20,chb20_27,8,P3-O1,P3-O1
chb20,chb20_27,9,.-1,.-1
chb20,chb20_27,10,FZ-CZ,FZ-CZ
chb20,chb20_27,11,CZ-PZ,CZ-PZ
chb20,chb20_27,12,.-2,.-2
chb20,chb20_27,13,FP2-F4,FP2-F4
chb20,chb20_27,14,F4-C4,F4-C4
chb20,chb20_27,15,C4-P4,C4-P4
chb20,chb20_27,16,P4-O2,P4-O2
chb20,chb20_27,17,.-3,.-3
chb20,chb20_27,18,FP2-F8,FP2-F8
chb20,chb20_27,19,F8-T8,F8-T8
chb20,chb20_27,20,T8-P8-0,T8-P8-0
chb20,chb20_27,21,P8-O2,P8-O2
chb20,chb20_27,22,.-4,.-4
chb20,chb20_27,23,P7-T7,P7-T7
chb20,chb20_27,24,T7-FT9,T7-FT9
chb20,chb20_27,25,FT9-FT10,FT9-FT10
chb20,chb20_27,26,FT10-T8,FT10-T8
chb20,chb20_27,27,T8-P8-1,T8-P8-1
chb20,chb20_28,0,FP1-F7,FP1-F7
chb20,chb20_28,1,F7-T7,F7-T7
chb20,chb20_28,2,T7-P7,T7-P7
chb20,chb20_28,3,P7-O1,P7-O1
chb20,chb20_28,4,.-0,.-0
chb20,chb20_28,5,FP1-F3,FP1-F3
chb20,chb20_28,6,F3-C3,F3-C3
chb20,chb20_28,7,C3-P3,C3-P3
chb20,chb20_28,8,P3-O1,P3-O1
chb20,chb20_28,9,.-1,.-1
chb20,chb20_28,10,FZ-CZ,FZ-CZ
chb20,chb20_28,11,CZ-PZ,CZ-PZ
chb20,chb20_28,12,.-2,.-2
chb20,chb20_28,13,FP2-F4,FP2-F4
chb20,chb20_28,14,F4-C4,F4-C4
chb20,chb20_28,15,C4-P4,C4-P4
chb20,chb20_28,16,P4-O2,P4-O2
chb20,chb20_28,17,.-3,.-3
chb20,chb20_28,18,FP2-F8,FP2-F8
chb20,chb20_28,19,F8-T8,F8-T8
chb20,chb20_28,20,T8-P8-0,T8-P8-0
chb20,chb20_28,21,P8-O2,P8-O2
chb20,chb20_28,22,.-4,.-4
chb20,chb20_28,23,P7-T7,P7-T7
chb20,chb20_28,24,T7-FT9,T7-FT9
chb20,chb20_28,25,FT9-FT10,FT9-FT10
chb20,chb20_28,26,FT10-T8,FT10-T8
chb20,chb20_28,27,T8-P8-1,T8-P8-1
chb20,chb20_29,0,FP1-F7,FP1-F7
chb20,chb20_29,1,F7-T7,F7-T7
chb20,chb20_29,2,T7-P7,T7-P7
chb20,chb20_29,3,P7-O1,P7-O1
chb20,chb20_29,4,.-0,.-0
chb20,chb20_29,5,FP1-F3,FP1-F3
chb20,chb20_29,6,F3-C3,F3-C3
chb20,chb20_29,7,C3-P3,C3-P3
chb20,chb20_29,8,P3-O1,P3-O1
chb20,chb20_29,9,.-1,.-1
chb20,chb20_29,10,FZ-CZ,FZ-CZ
chb20,chb20_29,11,CZ-PZ,CZ-PZ
chb20,chb20_29,12,.-2,.-2
chb20,chb20_29,13,FP2-F4,FP2-F4
chb20,chb20_29,14,F4-C4,F4-C4
chb20,chb20_29,15,C4-P4,C4-P4
chb20,chb20_29,16,P4-O2,P4-O2
chb20,chb20_29,17,.-3,.-3
chb20,chb20_29,18,FP2-F8,FP2-F8
chb20,chb20_29,19,F8-T8,F8-T8
chb20,chb20_29,20,T8-P8-0,T8-P8-0
chb20,chb20_29,21,P8-O2,P8-O2
chb20,chb20_29,22,.-4,.-4
chb20,chb20_29,23,P7-T7,P7-T7
chb20,chb20_29,24,T7-FT9,T7-FT9
chb20,chb20_29,25,FT9-FT10,FT9-FT10
chb20,chb20_29,26,FT10-T8,FT10-T8
chb20,chb20_29,27,T8-P8-1,T8-P8-1
chb20,chb20_30,0,FP1-F7,FP1-F7
chb20,chb20_30,1,F7-T7,F7-T7
chb20,chb20_30,2,T7-P7,T7-P7
chb20,chb20_30,3,P7-O1,P7-O1
chb20,chb20_30,4,.-0,.-0
chb20,chb20_30,5,FP1-F3,FP1-F3
chb20,chb20_30,6,F3-C3,F3-C3
chb20,chb20_30,7,C3-P3,C3-P3
chb20,chb20_30,8,P3-O1,P3-O1
chb20,chb20_30,9,.-1,.-1
chb20,chb20_30,10,FZ-CZ,FZ-CZ
chb20,chb20_30,11,CZ-PZ,CZ-PZ
chb20,chb20_30,12,.-2,.-2
chb20,chb20_30,13,FP2-F4,FP2-F4
chb20,chb20_30,14,F4-C4,F4-C4
chb20,chb20_30,15,C4-P4,C4-P4
chb20,chb20_30,16,P4-O2,P4-O2
chb20,chb20_30,17,.-3,.-3
chb20,chb20_30,18,FP2-F8,FP2-F8
chb20,chb20_30,19,F8-T8,F8-T8
chb20,chb20_30,20,T8-P8-0,T8-P8-0
chb20,chb20_30,21,P8-O2,P8-O2
chb20,chb20_30,22,.-4,.-4
chb20,chb20_30,23,P7-T7,P7-T7
chb20,chb20_30,24,T7-FT9,T7-FT9
chb20,chb20_30,25,FT9-FT10,FT9-FT10
chb20,chb20_30,26,FT10-T8,FT10-T8
chb20,chb20_30,27,T8-P8-1,T8-P8-1
chb20,chb20_31,0,FP1-F7,FP1-F7
chb20,chb20_31,1,F7-T7,F7-T7
chb20,chb20_31,2,T7-P7,T7-P7
chb20,chb20_31,3,P7-O1,P7-O1
chb20,chb20_31,4,.-0,.-0
chb20,chb20_31,5,FP1-F3,FP1-F3
chb20,chb20_31,6,F3-C3,F3-C3
chb20,chb20_31,7,C3-P3,C3-P3
chb20,chb20_31,8,P3-O1,P3-O1
chb20,chb20_31,9,.-1,.-1
chb20,chb20_31,10,FZ-CZ,FZ-CZ
chb20,chb20_31,11,CZ-PZ,CZ-PZ
chb20,chb20_31,12,.-2,.-2
chb20,chb20_31,13,FP2-F4,FP2-F4
chb20,chb20_31,14,F4-C4,F4-C4
chb20,chb20_31,15,C4-P4,C4-P4
chb20,chb20_31,16,P4-O2,P4-O2
chb20,chb20_31,17,.-3,.-3
chb20,chb20_31,18,FP2-F8,FP2-F8
chb20,chb20_31,19,F8-T8,F8-T8
chb20,chb20_31,20,T8-P8-0,T8-P8-0
chb20,chb20_31,21,P8-O2,P8-O2
chb20,chb20_31,22,.-4,.-4
chb20,chb20_31,23,P7-T7,P7-T7
chb20,chb20_31,24,T7-FT9,T7-FT9
chb20,chb20_31,25,FT9-FT10,FT9-FT10
chb20,chb20_31,26,FT10-T8,FT10-T8
chb20,chb20_31,27,T8-P8-1,T8-P8-1
chb20,chb20_34,0,FP1-F7,FP1-F7
chb20,chb20_34,1,F7-T7,F7-T7
chb20,chb20_34,2,T7-P7,T7-P7
chb20,chb20_34,3,P7-O1,P7-O1
chb20,chb20_34,4,.-0,.-0
chb20,chb20_34,5,FP1-F3,FP1-F3
chb20,chb20_34,6,F3-C3,F3-C3
chb20,chb20_34,7,C3-P3,C3-P3
chb20,chb20_34,8,P3-O1,P3-O1
chb20,chb20_34,9,.-1,.-1
chb20,chb20_34,10,FZ-CZ,FZ-CZ
chb20,chb20_34,11,CZ-PZ,CZ-PZ
chb20,chb20_34,12,.-2,.-2
chb20,chb20_34,13,FP2-F4,FP2-F4
chb20,chb20_34,14,F4-C4,F4-C4
chb20,chb20_34,15,C4-P4,C4-P4
chb20,chb20_34,16,P4-O2,P4-O2
chb20,chb20_34,17,.-3,.-3
chb20,chb20_34,18,FP2-F8,FP2-F8
chb20,chb20_34,19,F8-T8,F8-T8
chb20,chb20_34,20,T8-P8-0,T8-P8-0
chb20,chb20_34,21,P8-O2,P8-O2
chb20,chb20_34,22,.-4,.-4
chb20,chb20_34,23,P7-T7,P7-T7
chb20,chb20_34,24,T7-FT9,T7-FT9
chb20,chb20_34,25,FT9-FT10,FT9-FT10
chb20,chb20_34,26,FT10-T8,FT10-T8
chb20,chb20_34,27,T8-P8-1,T8-P8-1
chb20,chb20_59,0,FP1-F7,FP1-F7
chb20,chb20_59,1,F7-T7,F7-T7
chb20,chb20_59,2,T7-P7,T7-P7
chb20,chb20_59,3,P7-O1,P7-O1
chb20,chb20_59,4,.-0,.-0
chb20,chb20_59,5,FP1-F3,FP1-F3
chb20,chb20_59,6,F3-C3,F3-C3
chb20,chb20_59,7,C3-P3,C3-P3
chb20,chb20_59,8,P3-O1,P3-O1
chb20,chb20_59,9,.-1,.-1
chb20,chb20_59,10,FZ-CZ,FZ-CZ
chb20,chb20_59,11,CZ-PZ,CZ-PZ
chb20,chb20_59,12,.-2,.-2
chb20,chb20_59,13,FP2-F4,FP2-F4
chb20,chb20_59,14,F4-C4,F4-C4
chb20,chb20_59,15,C4-P4,C4-P4
chb20,chb20_59,16,P4-O2,P4-O2
chb20,chb20_59,17,.-3,.-3
chb20,chb20_59,18,FP2-F8,FP2-F8
chb20,chb20_59,19,F8-T8,F8-T8
chb20,chb20_59,20,T8-P8-0,T8-P8-0
chb20,chb20_59,21,P8-O2,P8-O2
chb20,chb20_59,22,.-4,.-4
chb20,chb20_59,23,P7-T7,P7-T7
chb20,chb20_59,24,T7-FT9,T7-FT9
chb20,chb20_59,25,FT9-FT10,FT9-FT10
chb20,chb20_59,26,FT10-T8,FT10-T8
chb20,chb20_59,27,T8-P8-1,T8-P8-1
chb20,chb20_60,0,FP1-F7,FP1-F7
chb20,chb20_60,1,F7-T7,F7-T7
chb20,chb20_60,2,T7-P7,T7-P7
chb20,chb20_60,3,P7-O1,P7-O1
chb20,chb20_60,4,.-0,.-0
chb20,chb20_60,5,FP1-F3,FP1-F3
chb20,chb20_60,6,F3-C3,F3-C3
chb20,chb20_60,7,C3-P3,C3-P3
chb20,chb20_60,8,P3-O1,P3-O1
chb20,chb20_60,9,.-1,.-1
chb20,chb20_60,10,FZ-CZ,FZ-CZ
chb20,chb20_60,11,CZ-PZ,CZ-PZ
chb20,chb20_60,12,.-2,.-2
chb20,chb20_60,13,FP2-F4,FP2-F4
chb20,chb20_60,14,F4-C4,F4-C4
chb20,chb20_60,15,C4-P4,C4-P4
chb20,chb20_60,16,P4-O2,P4-O2
chb20,chb20_60,17,.-3,.-3
chb20,chb20_60,18,FP2-F8,FP2-F8
chb20,chb20_60,19,F8-T8,F8-T8
chb20,chb20_60,20,T8-P8-0,T8-P8-0
chb20,chb20_60,21,P8-O2,P8-O2
chb20,chb20_60,22,.-4,.-4
chb20,chb20_60,23,P7-T7,P7-T7
chb20,chb20_60,24,T7-FT9,T7-FT9
chb20,chb20_60,25,FT9-FT10,FT9-FT10
chb20,chb20_60,26,FT10-T8,FT10-T8
chb20,chb20_60,27,T8-P8-1,T8-P8-1
chb20,chb20_68,0,FP1-F7,FP1-F7
chb20,chb20_68,1,F7-T7,F7-T7
chb20,chb20_68,2,T7-P7,T7-P7
chb20,chb20_68,3,P7-O1,P7-O1
chb20,chb20_68,4,.-0,.-0
chb20,chb20_68,5,FP1-F3,FP1-F3
chb20,chb20_68,6,F3-C3,F3-C3
chb20,chb20_68,7,C3-P3,C3-P3
chb20,chb20_68,8,P3-O1,P3-O1
chb20,chb20_68,9,.-1,.-1
chb20,chb20_68,10,FZ-CZ,FZ-CZ
chb20,chb20_68,11,CZ-PZ,CZ-PZ
chb20,chb20_68,12,.-2,.-2
chb20,chb20_68,13,FP2-F4,FP2-F4
chb20,chb20_68,14,F4-C4,F4-C4
chb20,chb20_68,15,C4-P4,C4-P4
chb20,chb20_68,16,P4-O2,P4-O2
chb20,chb20_68,17,.-3,.-3
chb20,chb20_68,18,FP2-F8,FP2-F8
chb20,chb20_68,19,F8-T8,F8-T8
chb20,chb20_68,20,T8-P8-0,T8-P8-0
chb20,chb20_68,21,P8-O2,P8-O2
chb20,chb20_68,22,.-4,.-4
chb20,chb20_68,23,P7-T7,P7-T7
chb20,chb20_68,24,T7-FT9,T7-FT9
chb20,chb20_68,25,FT9-FT10,FT9-FT10
chb20,chb20_68,26,FT10-T8,FT10-T8
chb20,chb20_68,27,T8-P8-1,T8-P8-1
chb21,chb21_01,0,FP1-F7,FP1-F7
chb21,chb21_01,1,F7-T7,F7-T7
chb21,chb21_01,2,T7-P7,T7-P7
chb21,chb21_01,3,P7-O1,P7-O1
chb21,chb21_01,4,--0,--0
chb21,chb21_01,5,FP1-F3,FP1-F3
chb21,chb21_01,6,F3-C3,F3-C3
chb21,chb21_01,7,C3-P3,C3-P3
chb21,chb21_01,8,P3-O1,P3-O1
chb21,chb21_01,9,--1,--1
chb21,chb21_01,10,FZ-CZ,FZ-CZ
chb21,chb21_01,11,CZ-PZ,CZ-PZ
chb21,chb21_01,12,--2,--2
chb21,chb21_01,13,FP2-F4,FP2-F4
chb21,chb21_01,14,F4-C4,F4-C4
chb21,chb21_01,15,C4-P4,C4-P4
chb21,chb21_01,16,P4-O2,P4-O2
chb21,chb21_01,17,--3,--3
chb21,chb21_01,18,FP2-F8,FP2-F8
chb21,chb21_01,19,F8-T8,F8-T8
chb21,chb21_01,20,T8-P8-0,T8-P8-0
chb21,chb21_01,21,P8-O2,P8-O2
chb21,chb21_01,22,--4,--4
chb21,chb21_01,23,P7-T7,P7-T7
chb21,chb21_01,24,T7-FT9,T7-FT9
chb21,chb21_01,25,FT9-FT10,FT9-FT10
chb21,chb21_01,26,FT10-T8,FT10-T8
chb21,chb21_01,27,T8-P8-1,T8-P8-1
chb21,chb21_02,0,FP1-F7,FP1-F7
chb21,chb21_02,1,F7-T7,F7-T7
chb21,chb21_02,2,T7-P7,T7-P7
chb21,chb21_02,3,P7-O1,P7-O1
chb21,chb21_02,4,--0,--0
chb21,chb21_02,5,FP1-F3,FP1-F3
chb21,chb21_02,6,F3-C3,F3-C3
chb21,chb21_02,7,C3-P3,C3-P3
chb21,chb21_02,8,P3-O1,P3-O1
chb21,chb21_02,9,--1,--1
chb21,chb21_02,10,FZ-CZ,FZ-CZ
chb21,chb21_02,11,CZ-PZ,CZ-PZ
chb21,chb21_02,12,--2,--2
chb21,chb21_02,13,FP2-F4,FP2-F4
chb21,chb21_02,14,F4-C4,F4-C4
chb21,chb21_02,15,C4-P4,C4-P4
chb21,chb21_02,16,P4-O2,P4-O2
chb21,chb21_02,17,--3,--3
chb21,chb21_02,18,FP2-F8,FP2-F8
chb21,chb21_02,19,F8-T8,F8-T8
chb21,chb21_02,20,T8-P8-0,T8-P8-0
chb21,chb21_02,21,P8-O2,P8-O2
chb21,chb21_02,22,--4,--4
chb21,chb21_02,23,P7-T7,P7-T7
chb21,chb21_02,24,T7-FT9,T7-FT9
chb21,chb21_02,25,FT9-FT10,FT9-FT10
chb21,chb21_02,26,FT10-T8,FT10-T8
chb21,chb21_02,27,T8-P8-1,T8-P8-1
chb21,chb21_03,0,FP1-F7,FP1-F7
chb21,chb21_03,1,F7-T7,F7-T7
chb21,chb21_03,2,T7-P7,T7-P7
chb21,chb21_03,3,P7-O1,P7-O1
chb21,chb21_03,4,--0,--0
chb21,chb21_03,5,FP1-F3,FP1-F3
chb21,chb21_03,6,F3-C3,F3-C3
chb21,chb21_03,7,C3-P3,C3-P3
chb21,chb21_03,8,P3-O1,P3-O1
chb21,chb21_03,9,--1,--1
chb21,chb21_03,10,FZ-CZ,FZ-CZ
chb21,chb21_03,11,CZ-PZ,CZ-PZ
chb21,chb21_03,12,--2,--2
chb21,chb21_03,13,FP2-F4,FP2-F4
chb21,chb21_03,14,F4-C4,F4-C4
chb21,chb21_03,15,C4-P4,C4-P4
chb21,chb21_03,16,P4-O2,P4-O2
chb21,chb21_03,17,--3,--3
chb21,chb21_03,18,FP2-F8,FP2-F8
chb21,chb21_03,19,F8-T8,F8-T8
chb21,chb21_03,20,T8-P8-0,T8-P8-0
chb21,chb21_03,21,P8-O2,P8-O2
chb21,chb21_03,22,--4,--4
chb21,chb21_03,23,P7-T7,P7-T7
chb21,chb21_03,24,T7-FT9,T7-FT9
chb21,chb21_03,25,FT9-FT10,FT9-FT10
chb21,chb21_03,26,FT10-T8,FT10-T8
chb21,chb21_03,27,T8-P8-1,T8-P8-1
chb21,chb21_04,0,FP1-F7,FP1-F7
chb21,chb21_04,1,F7-T7,F7-T7
chb21,chb21_04,2,T7-P7,T7-P7
chb21,chb21_04,3,P7-O1,P7-O1
chb21,chb21_04,4,--0,--0
chb21,chb21_04,5,FP1-F3,FP1-F3
chb21,chb21_04,6,F3-C3,F3-C3
chb21,chb21_04,7,C3-P3,C3-P3
chb21,chb21_04,8,P3-O1,P3-O1
chb21,chb21_04,9,--1,--1
chb21,chb21_04,10,FZ-CZ,FZ-CZ
chb21,chb21_04,11,CZ-PZ,CZ-PZ
chb21,chb21_04,12,--2,--2
chb21,chb21_04,13,FP2-F4,FP2-F4
chb21,chb21_04,14,F4-C4,F4-C4
chb21,chb21_04,15,C4-P4,C4-P4
chb21,chb21_04,16,P4-O2,P4-O2
chb21,chb21_04,17,--3,--3
chb21,chb21_04,18,FP2-F8,FP2-F8
chb21,chb21_04,19,F8-T8,F8-T8
chb21,chb21_04,20,T8-P8-0,T8-P8-0
chb21,chb21_04,21,P8-O2,P8-O2
chb21,chb21_04,22,--4,--4
